ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;PRODUÇÃO
2017;ABR;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;MAI;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;JUN;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;JUL;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;AGO;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;SET;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;OUT;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;NOV;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;DEZ;REGIÃO NORTE;AMAPA;HIDRATADO;0
2017;JAN;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2017;FEV;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2017;MAR;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2017;ABR;REGIÃO NORTE;TOCANTINS;HIDRATADO;5319,737
2017;MAI;REGIÃO NORTE;TOCANTINS;HIDRATADO;8081,979
2017;JUN;REGIÃO NORTE;TOCANTINS;HIDRATADO;6440,578
2017;JUL;REGIÃO NORTE;TOCANTINS;HIDRATADO;5277,194
2017;AGO;REGIÃO NORTE;TOCANTINS;HIDRATADO;8321,986
2017;SET;REGIÃO NORTE;TOCANTINS;HIDRATADO;11991,533
2017;OUT;REGIÃO NORTE;TOCANTINS;HIDRATADO;8993,647
2017;NOV;REGIÃO NORTE;TOCANTINS;HIDRATADO;5663,084
2017;DEZ;REGIÃO NORTE;TOCANTINS;HIDRATADO;416,799
2017;JAN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2017;FEV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2017;MAR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;93,103
2017;ABR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;6,396
2017;MAI;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;638,916
2017;JUN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;3483,561
2017;JUL;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;2537,662
2017;AGO;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;7616,665
2017;SET;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;2110,808
2017;OUT;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;1850,75
2017;NOV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;1275,141
2017;DEZ;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;7,61
2017;JAN;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;FEV;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;MAR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;ABR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;MAI;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;JUN;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;JUL;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;AGO;REGIÃO NORDESTE;PIAUI;HIDRATADO;785,31
2017;SET;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;OUT;REGIÃO NORDESTE;PIAUI;HIDRATADO;30,602
2017;NOV;REGIÃO NORDESTE;PIAUI;HIDRATADO;7,445
2017;DEZ;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2017;JAN;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;FEV;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;MAR;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;ABR;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;MAI;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;JUN;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;JUL;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;AGO;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;SET;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;OUT;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;NOV;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;DEZ;REGIÃO NORDESTE;CEARÁ;HIDRATADO;0
2017;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;4443,051
2017;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;2503,225
2017;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;2214,738
2017;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;2140,107
2017;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;7340,729
2017;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;7234,599
2017;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;5781,312
2017;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;HIDRATADO;8023,908
2017;JAN;REGIÃO NORDESTE;PARAIBA;HIDRATADO;18073,248
2017;FEV;REGIÃO NORDESTE;PARAIBA;HIDRATADO;630,29
2017;MAR;REGIÃO NORDESTE;PARAIBA;HIDRATADO;339,725
2017;ABR;REGIÃO NORDESTE;PARAIBA;HIDRATADO;0
2017;MAI;REGIÃO NORDESTE;PARAIBA;HIDRATADO;0
2017;JUN;REGIÃO NORDESTE;PARAIBA;HIDRATADO;0
2017;JUL;REGIÃO NORDESTE;PARAIBA;HIDRATADO;2443,137
2017;AGO;REGIÃO NORDESTE;PARAIBA;HIDRATADO;23296,815
2017;SET;REGIÃO NORDESTE;PARAIBA;HIDRATADO;29630,502
2017;OUT;REGIÃO NORDESTE;PARAIBA;HIDRATADO;30432,504
2017;NOV;REGIÃO NORDESTE;PARAIBA;HIDRATADO;36875,478
2017;DEZ;REGIÃO NORDESTE;PARAIBA;HIDRATADO;34086,99
2017;JAN;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;17162,081
2017;FEV;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;16041,464
2017;MAR;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;2916,194
2017;ABR;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2017;MAI;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2017;JUN;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2017;JUL;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;0
2017;AGO;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;1520,997
2017;SET;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;15364,105
2017;OUT;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;40152,907
2017;NOV;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;44649,866
2017;DEZ;REGIÃO NORDESTE;PERNAMBUCO;HIDRATADO;41692,689
2017;JAN;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;20218
2017;FEV;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;10222
2017;MAR;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;1160
2017;ABR;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;143
2017;MAI;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2017;JUN;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;179
2017;JUL;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2017;AGO;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;0
2017;SET;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;3245
2017;OUT;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;11480
2017;NOV;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;17084
2017;DEZ;REGIÃO NORDESTE;ALAGOAS;HIDRATADO;22233
2017;JAN;REGIÃO NORDESTE;SERGIPE;HIDRATADO;7909,992
2017;FEV;REGIÃO NORDESTE;SERGIPE;HIDRATADO;4783,552
2017;MAR;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2017;ABR;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2017;MAI;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2017;JUN;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2017;JUL;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2017;AGO;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2017;SET;REGIÃO NORDESTE;SERGIPE;HIDRATADO;0
2017;OUT;REGIÃO NORDESTE;SERGIPE;HIDRATADO;5498,466
2017;NOV;REGIÃO NORDESTE;SERGIPE;HIDRATADO;9300,375
2017;DEZ;REGIÃO NORDESTE;SERGIPE;HIDRATADO;11876,818
2017;JAN;REGIÃO NORDESTE;BAHIA;HIDRATADO;0
2017;FEV;REGIÃO NORDESTE;BAHIA;HIDRATADO;0
2017;MAR;REGIÃO NORDESTE;BAHIA;HIDRATADO;0
2017;ABR;REGIÃO NORDESTE;BAHIA;HIDRATADO;2980
2017;MAI;REGIÃO NORDESTE;BAHIA;HIDRATADO;14237
2017;JUN;REGIÃO NORDESTE;BAHIA;HIDRATADO;13854
2017;JUL;REGIÃO NORDESTE;BAHIA;HIDRATADO;16133
2017;AGO;REGIÃO NORDESTE;BAHIA;HIDRATADO;13971
2017;SET;REGIÃO NORDESTE;BAHIA;HIDRATADO;15489
2017;OUT;REGIÃO NORDESTE;BAHIA;HIDRATADO;15705
2017;NOV;REGIÃO NORDESTE;BAHIA;HIDRATADO;12634
2017;DEZ;REGIÃO NORDESTE;BAHIA;HIDRATADO;1054
2017;JAN;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;1618,617
2017;FEV;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;1563,973
2017;MAR;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;18820,582
2017;ABR;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;121892,081
2017;MAI;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;157338,595
2017;JUN;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;190263,897
2017;JUL;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;243003,513
2017;AGO;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;274237,236
2017;SET;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;285156,116
2017;OUT;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;241256,295
2017;NOV;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;140180,762
2017;DEZ;REGIÃO SUDESTE;MINAS GERAIS;HIDRATADO;27820,524
2017;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;0
2017;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;0
2017;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;0
2017;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;290,741
2017;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;834,221
2017;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;2530,384
2017;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;694,672
2017;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;2056,556
2017;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;1700,014
2017;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;2150,69
2017;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;2260,837
2017;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;HIDRATADO;750,676
2017;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2017;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2017;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2017;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;36,035
2017;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;4145,361
2017;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;6253,595
2017;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;11140,705
2017;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;13259,51
2017;SET;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;11790,195
2017;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;7023,008
2017;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;243,278
2017;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;HIDRATADO;0
2017;JAN;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;22435,504
2017;FEV;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;41778,082
2017;MAR;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;210322,397
2017;ABR;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;597915,03
2017;MAI;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;757995,046
2017;JUN;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;901764,287
2017;JUL;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;1074909,079
2017;AGO;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;975492,295
2017;SET;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;1148308,817
2017;OUT;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;856778,688
2017;NOV;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;552964,951
2017;DEZ;REGIÃO SUDESTE;SÃO PAULO;HIDRATADO;286778,828
2017;JAN;REGIÃO SUL;PARANÁ;HIDRATADO;189,55
2017;FEV;REGIÃO SUL;PARANÁ;HIDRATADO;4056,436
2017;MAR;REGIÃO SUL;PARANÁ;HIDRATADO;22709,268
2017;ABR;REGIÃO SUL;PARANÁ;HIDRATADO;52395,357
2017;MAI;REGIÃO SUL;PARANÁ;HIDRATADO;64348,496
2017;JUN;REGIÃO SUL;PARANÁ;HIDRATADO;64124,175
2017;JUL;REGIÃO SUL;PARANÁ;HIDRATADO;98467,725
2017;AGO;REGIÃO SUL;PARANÁ;HIDRATADO;78466,484
2017;SET;REGIÃO SUL;PARANÁ;HIDRATADO;116996,998
2017;OUT;REGIÃO SUL;PARANÁ;HIDRATADO;59422,447
2017;NOV;REGIÃO SUL;PARANÁ;HIDRATADO;85579,629
2017;DEZ;REGIÃO SUL;PARANÁ;HIDRATADO;55250,553
2017;JAN;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;FEV;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;MAR;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;ABR;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;MAI;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;JUN;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;JUL;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;AGO;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;SET;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;OUT;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;NOV;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;DEZ;REGIÃO SUL;SANTA CATARINA;HIDRATADO;0
2017;JAN;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2017;FEV;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2017;MAR;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2017;ABR;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2017;MAI;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2017;JUN;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2017;JUL;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;596,595
2017;AGO;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;902,233
2017;SET;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;722,109
2017;OUT;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;274,004
2017;NOV;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0,5
2017;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;HIDRATADO;0
2017;JAN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;38656,744
2017;FEV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;40871,864
2017;MAR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;89373,528
2017;ABR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;129066,223
2017;MAI;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;162863,214
2017;JUN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;186135,97
2017;JUL;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;292488,052
2017;AGO;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;220580,991
2017;SET;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;243239,693
2017;OUT;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;166466,137
2017;NOV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;137580,337
2017;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;HIDRATADO;64294,285
2017;JAN;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;26197,828
2017;FEV;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;14820,883
2017;MAR;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;24577,42
2017;ABR;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;52265,871
2017;MAI;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;78359,899
2017;JUN;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;86574,932
2017;JUL;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;110910,825
2017;AGO;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;103324,131
2017;SET;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;103628,183
2017;OUT;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;123049,342
2017;NOV;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;78052,05
2017;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO;HIDRATADO;52706,618
2017;JAN;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;18913,094
2017;FEV;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;37161,326
2017;MAR;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;51958,879
2017;ABR;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;208908,904
2017;MAI;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;384386,711
2017;JUN;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;469122,137
2017;JUL;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;622853,015
2017;AGO;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;572889,468
2017;SET;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;564423,084
2017;OUT;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;475831,257
2017;NOV;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;247076,338
2017;DEZ;REGIÃO CENTRO OESTE;GOIAS;HIDRATADO;45233,194
2017;JAN;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;FEV;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;MAR;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;ABR;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;MAI;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;JUN;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;JUL;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;AGO;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;SET;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;OUT;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;NOV;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2017;DEZ;REGIÃO CENTRO OESTE;BRASILIA;HIDRATADO;0
2018;JAN;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;FEV;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;MAR;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;ABR;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;MAI;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;JUN;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;JUL;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;AGO;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;SET;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;OUT;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;NOV;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;DEZ;REGIÃO NORTE;RONDONIA;ANIDRO;0
2018;JAN;REGIÃO NORTE;ACRE;ANIDRO;0
2018;FEV;REGIÃO NORTE;ACRE;ANIDRO;0
2018;MAR;REGIÃO NORTE;ACRE;ANIDRO;0
2018;ABR;REGIÃO NORTE;ACRE;ANIDRO;0
2018;MAI;REGIÃO NORTE;ACRE;ANIDRO;0
2018;JUN;REGIÃO NORTE;ACRE;ANIDRO;0
2018;JUL;REGIÃO NORTE;ACRE;ANIDRO;0
2018;AGO;REGIÃO NORTE;ACRE;ANIDRO;0
2018;SET;REGIÃO NORTE;ACRE;ANIDRO;0
2018;OUT;REGIÃO NORTE;ACRE;ANIDRO;0
2018;NOV;REGIÃO NORTE;ACRE;ANIDRO;0
2018;DEZ;REGIÃO NORTE;ACRE;ANIDRO;0
2018;JAN;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;FEV;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;MAR;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;ABR;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;MAI;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;JUN;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;JUL;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;AGO;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;SET;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;OUT;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;NOV;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;DEZ;REGIÃO NORTE;AMAZONAS;ANIDRO;0
2018;JAN;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;FEV;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;MAR;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;ABR;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;MAI;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;JUN;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;JUL;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;AGO;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;SET;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;OUT;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;NOV;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;DEZ;REGIÃO NORTE;RORAIMA;ANIDRO;0
2018;JAN;REGIÃO NORTE;PARA;ANIDRO;0
2018;FEV;REGIÃO NORTE;PARA;ANIDRO;0
2018;MAR;REGIÃO NORTE;PARA;ANIDRO;0
2018;ABR;REGIÃO NORTE;PARA;ANIDRO;0
2018;MAI;REGIÃO NORTE;PARA;ANIDRO;0
2018;JUN;REGIÃO NORTE;PARA;ANIDRO;2447,124
2018;JUL;REGIÃO NORTE;PARA;ANIDRO;5019,533
2018;AGO;REGIÃO NORTE;PARA;ANIDRO;5165,859
2018;SET;REGIÃO NORTE;PARA;ANIDRO;5649,815
2018;OUT;REGIÃO NORTE;PARA;ANIDRO;6607,113
2018;NOV;REGIÃO NORTE;PARA;ANIDRO;6026,985
2018;DEZ;REGIÃO NORTE;PARA;ANIDRO;3916,037
2018;JAN;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;FEV;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;MAR;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;ABR;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;MAI;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;JUN;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;JUL;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;AGO;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;SET;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;OUT;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;NOV;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;DEZ;REGIÃO NORTE;AMAPA;ANIDRO;0
2018;JAN;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2018;FEV;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2018;MAR;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2018;ABR;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2018;MAI;REGIÃO NORTE;TOCANTINS;ANIDRO;7852,241
2018;JUN;REGIÃO NORTE;TOCANTINS;ANIDRO;10314,669
2018;JUL;REGIÃO NORTE;TOCANTINS;ANIDRO;5723,714
2018;AGO;REGIÃO NORTE;TOCANTINS;ANIDRO;13879,416
2018;SET;REGIÃO NORTE;TOCANTINS;ANIDRO;16058,258
2018;OUT;REGIÃO NORTE;TOCANTINS;ANIDRO;13470,991
2018;NOV;REGIÃO NORTE;TOCANTINS;ANIDRO;2399,08
2018;DEZ;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2018;JAN;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2018;FEV;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2018;MAR;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2018;ABR;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2018;MAI;REGIÃO NORDESTE;MARANHÃO;ANIDRO;2076,831
2018;JUN;REGIÃO NORDESTE;MARANHÃO;ANIDRO;14527,869
2018;JUL;REGIÃO NORDESTE;MARANHÃO;ANIDRO;26053,384
2018;AGO;REGIÃO NORDESTE;MARANHÃO;ANIDRO;25980,715
2018;SET;REGIÃO NORDESTE;MARANHÃO;ANIDRO;21232,307
2018;OUT;REGIÃO NORDESTE;MARANHÃO;ANIDRO;19113,263
2018;NOV;REGIÃO NORDESTE;MARANHÃO;ANIDRO;13116,702
2018;DEZ;REGIÃO NORDESTE;MARANHÃO;ANIDRO;649,608
2018;JAN;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2018;FEV;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2018;MAR;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2018;ABR;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2018;MAI;REGIÃO NORDESTE;PIAUI;ANIDRO;0
